"","ESTAT_MNE","Var","VarID","Value"
"3135","Rewe-Zentralfinanz Eg","officer.end_date","22","2018-03-22"
"3136","Rewe-Zentralfinanz Eg","officer.name","26","Ralf Klüwer"
"3137","Rewe-Zentralfinanz Eg","officer.position","27","prokurist"
"3138","Rewe-Zentralfinanz Eg","officer.start_date","28","2018-03-22"
"3139","Rewe-Zentralfinanz Eg","officer.name","32","Sören Hartmann"
"3140","Rewe-Zentralfinanz Eg","officer.position","33","prokurist"
"3141","Rewe-Zentralfinanz Eg","officer.start_date","34","2016-05-20"
"3142","Rewe-Zentralfinanz Eg","officer.end_date","35","2017-07-17"
"3143","Rewe-Zentralfinanz Eg","officer.name","39","Sven Doctor Spork"
"3144","Rewe-Zentralfinanz Eg","officer.position","40","prokurist"
"3145","Rewe-Zentralfinanz Eg","officer.start_date","41","2016-03-14"
"3146","Rewe-Zentralfinanz Eg","officer.name","45","Klaus Doctor Mayer"
"3147","Rewe-Zentralfinanz Eg","officer.position","46","prokurist"
"3148","Rewe-Zentralfinanz Eg","officer.start_date","47","2011-12-19"
"3149","Rewe-Zentralfinanz Eg","officer.end_date","48","2015-09-09"
"3150","Rewe-Zentralfinanz Eg","officer.name","52","Berndfried Dornseifer"
"3151","Rewe-Zentralfinanz Eg","officer.position","53","prokurist"
"3152","Rewe-Zentralfinanz Eg","officer.start_date","54","2015-09-09"
"3153","Rewe-Zentralfinanz Eg","officer.name","58","Dirk Höfer"
"3154","Rewe-Zentralfinanz Eg","officer.position","59","prokurist"
"3155","Rewe-Zentralfinanz Eg","officer.start_date","60","2015-04-29"
"3156","Rewe-Zentralfinanz Eg","officer.name","64","Daniela Doctor Büchel"
"3157","Rewe-Zentralfinanz Eg","officer.position","65","prokurist"
"3158","Rewe-Zentralfinanz Eg","officer.start_date","66","2014-10-23"
"3159","Rewe-Zentralfinanz Eg","officer.name","70","Norbert Fiebig"
"3160","Rewe-Zentralfinanz Eg","officer.position","71","prokurist"
"3161","Rewe-Zentralfinanz Eg","officer.start_date","72","2011-12-07"
"3162","Rewe-Zentralfinanz Eg","officer.end_date","73","2005-05-02"
"3163","Rewe-Zentralfinanz Eg","officer.name","77","Werner Schmitz"
"3164","Rewe-Zentralfinanz Eg","officer.position","78","prokurist"
"3165","Rewe-Zentralfinanz Eg","officer.start_date","79","2005-11-15"
"3166","Rewe-Zentralfinanz Eg","officer.end_date","80","2013-11-13"
"3167","Rewe-Zentralfinanz Eg","officer.name","84","Dirk Kühn"
"3168","Rewe-Zentralfinanz Eg","officer.position","85","prokurist"
"3169","Rewe-Zentralfinanz Eg","officer.start_date","86","2013-03-21"
"3170","Rewe-Zentralfinanz Eg","officer.name","90","Klaus Doctor Wirbel"
"3171","Rewe-Zentralfinanz Eg","officer.position","91","prokurist"
"3172","Rewe-Zentralfinanz Eg","officer.start_date","92","2012-12-06"
"3173","Rewe-Zentralfinanz Eg","officer.name","96","Peter Radtke"
"3174","Rewe-Zentralfinanz Eg","officer.position","97","prokurist"
"3175","Rewe-Zentralfinanz Eg","officer.start_date","98","2007-08-31"
"3176","Rewe-Zentralfinanz Eg","officer.end_date","99","2012-08-09"
"3177","Rewe-Zentralfinanz Eg","officer.name","103","Telerik Schischmanow"
"3178","Rewe-Zentralfinanz Eg","officer.position","104","prokurist"
"3179","Rewe-Zentralfinanz Eg","officer.start_date","105","2011-08-29"
"3180","Rewe-Zentralfinanz Eg","officer.name","109","Erich König"
"3181","Rewe-Zentralfinanz Eg","officer.position","110","prokurist"
"3182","Rewe-Zentralfinanz Eg","officer.end_date","111","2010-09-17"
"3183","Rewe-Zentralfinanz Eg","officer.name","115","Hubert Schumacher"
"3184","Rewe-Zentralfinanz Eg","officer.position","116","prokurist"
"3185","Rewe-Zentralfinanz Eg","officer.start_date","117","2009-09-29"
"3186","Rewe-Zentralfinanz Eg","officer.name","121","René Plasman"
"3187","Rewe-Zentralfinanz Eg","officer.position","122","prokurist"
"3188","Rewe-Zentralfinanz Eg","officer.start_date","123","2009-08-21"
"3189","Rewe-Zentralfinanz Eg","officer.end_date","124","2009-09-29"
"3190","Rewe-Zentralfinanz Eg","officer.name","128","Rolf Jürgen Alfter"
"3191","Rewe-Zentralfinanz Eg","officer.position","129","prokurist"
"3192","Rewe-Zentralfinanz Eg","officer.end_date","130","2008-09-17"
"3193","Rewe-Zentralfinanz Eg","officer.name","134","Michael Taller"
"3194","Rewe-Zentralfinanz Eg","officer.position","135","prokurist"
"3195","Rewe-Zentralfinanz Eg","officer.end_date","136","2008-07-09"
"3196","Rewe-Zentralfinanz Eg","officer.name","140","Manfred Esser"
"3197","Rewe-Zentralfinanz Eg","officer.position","141","prokurist"
"3198","Rewe-Zentralfinanz Eg","officer.end_date","142","2008-02-06"
"3199","Rewe-Zentralfinanz Eg","officer.name","146","Dietmar Kastner"
"3200","Rewe-Zentralfinanz Eg","officer.position","147","prokurist"
"3201","Rewe-Zentralfinanz Eg","officer.end_date","148","2007-10-02"
"3202","Rewe-Zentralfinanz Eg","officer.name","152","Walter Gaubatz"
"3203","Rewe-Zentralfinanz Eg","officer.position","153","prokurist"
"3204","Rewe-Zentralfinanz Eg","officer.end_date","154","2007-08-10"
"3205","Rewe-Zentralfinanz Eg","officer.name","158","Bernfried Dornseifer"
"3206","Rewe-Zentralfinanz Eg","officer.position","159","prokurist"
"3207","Rewe-Zentralfinanz Eg","officer.start_date","160","2007-05-25"
"3208","Rewe-Zentralfinanz Eg","officer.name","164","Klaus Trück"
"3209","Rewe-Zentralfinanz Eg","officer.position","165","prokurist"
"3210","Rewe-Zentralfinanz Eg","officer.end_date","166","2007-01-24"
"3211","Rewe-Zentralfinanz Eg","officer.name","170","Stephan Doctor Fanderl"
"3212","Rewe-Zentralfinanz Eg","officer.position","171","prokurist"
"3213","Rewe-Zentralfinanz Eg","officer.start_date","172","2005-05-02"
"3214","Rewe-Zentralfinanz Eg","officer.end_date","173","2006-07-18"
"3215","Rewe-Zentralfinanz Eg","officer.name","177","Michael Burkhardt"
"3216","Rewe-Zentralfinanz Eg","officer.position","178","prokurist"
"3217","Rewe-Zentralfinanz Eg","officer.end_date","179","2006-05-08"
"3218","Rewe-Zentralfinanz Eg","officer.name","183","Ralph Osken"
"3219","Rewe-Zentralfinanz Eg","officer.position","184","prokurist"
"3220","Rewe-Zentralfinanz Eg","officer.end_date","185","2005-12-05"
"3221","Rewe-Zentralfinanz Eg","officer.name","189","Alain ist erloschen Caparros"
"3222","Rewe-Zentralfinanz Eg","officer.position","190","prokurist"
"3223","Rewe-Zentralfinanz Eg","officer.start_date","191","2005-05-02"
"3224","Deutsche Telekom Ag","City1","1","Postfach 2000, 53105 Bonn."
"3225","Deutsche Telekom Ag","City2","2","Postfach 2000, 53105 Bonn."
"3226","Deutsche Telekom Ag","Country1","3","Germany"
"3227","Deutsche Telekom Ag","Inactive","4","FALSE"
"3228","Deutsche Telekom Ag","IncorpDate","5",NA
"3229","Deutsche Telekom Ag","LastUpdate","6","2020-10-02T22:21:44+00:00"
"3230","Deutsche Telekom Ag","LegalJur","7","de"
"3231","Deutsche Telekom Ag","Location1","8",NA
"3232","Deutsche Telekom Ag","Location2","9",NA
"3233","Deutsche Telekom Ag","Name","10","Deutsche Telekom AG"
"3234","Deutsche Telekom Ag","OpenCorpNum","11","R3201_HRB6794"
"3235","Deutsche Telekom Ag","OpenCorpURL","12","https://opencorporates.com/companies/de/R3201_HRB6794"
"3236","Deutsche Telekom Ag","Postal1","13",NA
"3237","Deutsche Telekom Ag","Predecessor1","14",NA
"3238","Deutsche Telekom Ag","RegURL","15",NA
"3239","Deutsche Telekom Ag","Status","16","Currently Registered"
"3240","Deutsche Telekom Ag","Type1","17",NA
"3241","Deutsche Telekom Ag","officer.name","14351","Christian Doctor von Reventlow"
"3242","Deutsche Telekom Ag","officer.position","14352","prokurist"
"3243","Deutsche Telekom Ag","officer.end_date","14353","2018-04-04"
"3244","Deutsche Telekom Ag","officer.name","14357","Bruno Doctor Jacobfeuerborn"
"3245","Deutsche Telekom Ag","officer.position","14358","prokurist"
"3246","Deutsche Telekom Ag","officer.end_date","14359","2018-01-26"
"3247","Deutsche Telekom Ag","officer.name","14363","Heinrich Martin Doctor Arnold"
"3248","Deutsche Telekom Ag","officer.position","14364","prokurist"
"3249","Deutsche Telekom Ag","officer.end_date","14365","2017-10-23"
"3250","Deutsche Telekom Ag","officer.name","14369","Ingo Doctor Hofacker"
"3251","Deutsche Telekom Ag","officer.position","14370","prokurist"
"3252","Deutsche Telekom Ag","officer.end_date","14371","2017-07-13"
"3253","Deutsche Telekom Ag","officer.name","14375","Peter Beutgen"
"3254","Deutsche Telekom Ag","officer.position","14376","prokurist"
"3255","Deutsche Telekom Ag","officer.end_date","14377","2017-04-05"
"3256","Deutsche Telekom Ag","officer.name","14381","Klaus-Jürgen Buß"
"3257","Deutsche Telekom Ag","officer.position","14382","prokurist"
"3258","Deutsche Telekom Ag","officer.end_date","14383","2016-09-27"
"3259","Deutsche Telekom Ag","officer.name","14387","Dietmar Frings"
"3260","Deutsche Telekom Ag","officer.position","14388","prokurist"
"3261","Deutsche Telekom Ag","officer.end_date","14389","2016-06-27"
"3262","Deutsche Telekom Ag","officer.name","14393","Hans-Jörg Doctor Assenbaum"
"3263","Deutsche Telekom Ag","officer.position","14394","prokurist"
"3264","Deutsche Telekom Ag","officer.end_date","14395","2016-03-17"
"3265","Deutsche Telekom Ag","officer.name","14399","Holger Magnussen"
"3266","Deutsche Telekom Ag","officer.position","14400","prokurist"
"3267","Deutsche Telekom Ag","officer.end_date","14401","2015-12-21"
"3268","Deutsche Telekom Ag","officer.name","14405","Albert Hauk"
"3269","Deutsche Telekom Ag","officer.position","14406","prokurist"
"3270","Deutsche Telekom Ag","officer.end_date","14407","2015-09-28"
"3271","Deutsche Telekom Ag","officer.name","14411","Stephan Eger"
"3272","Deutsche Telekom Ag","officer.position","14412","prokurist"
"3273","Deutsche Telekom Ag","officer.end_date","14413","2015-07-08"
"3274","Deutsche Telekom Ag","officer.name","14417","Stephan Doctor Haus"
"3275","Deutsche Telekom Ag","officer.position","14418","prokurist"
"3276","Deutsche Telekom Ag","officer.end_date","14419","2015-03-26"
"3277","Deutsche Telekom Ag","officer.name","14423","Joachim Bauß"
"3278","Deutsche Telekom Ag","officer.position","14424","prokurist"
"3279","Deutsche Telekom Ag","officer.end_date","14425","2014-12-23"
"3280","Deutsche Telekom Ag","officer.name","14429","Rainer Doctor Deutschmann"
"3281","Deutsche Telekom Ag","officer.position","14430","prokurist"
"3282","Deutsche Telekom Ag","officer.end_date","14431","2014-09-16"
"3283","Deutsche Telekom Ag","officer.name","14435","Mark Klein"
"3284","Deutsche Telekom Ag","officer.position","14436","prokurist"
"3285","Deutsche Telekom Ag","officer.end_date","14437","2014-06-18"
"3286","Deutsche Telekom Ag","officer.name","14441","Meinolf Brauer"
"3287","Deutsche Telekom Ag","officer.position","14442","prokurist"
"3288","Deutsche Telekom Ag","officer.end_date","14443","2014-03-31"
"3289","Deutsche Telekom Ag","officer.name","14447","Rolf Doctor Menne"
"3290","Deutsche Telekom Ag","officer.position","14448","prokurist"
"3291","Deutsche Telekom Ag","officer.end_date","14449","2013-07-02"
"3292","Deutsche Telekom Ag","officer.name","14453","Herman Josef Becker"
"3293","Deutsche Telekom Ag","officer.position","14454","prokurist"
"3294","Deutsche Telekom Ag","officer.end_date","14455","2013-04-08"
"3295","Deutsche Telekom Ag","officer.name","14459","Michael Hagspihl"
"3296","Deutsche Telekom Ag","officer.position","14460","prokurist"
"3297","Deutsche Telekom Ag","officer.end_date","14461","2012-12-17"
"3298","Deutsche Telekom Ag","officer.name","14465","Ulrich Grote"
"3299","Deutsche Telekom Ag","officer.position","14466","prokurist"
"3300","Deutsche Telekom Ag","officer.end_date","14467","2012-09-12"
"3301","Deutsche Telekom Ag","officer.name","14471","Axel Doctor Kolb"
"3302","Deutsche Telekom Ag","officer.position","14472","prokurist"
"3303","Deutsche Telekom Ag","officer.end_date","14473","2012-06-28"
"3304","Deutsche Telekom Ag","officer.name","14477","Stefan Anderlohr"
"3305","Deutsche Telekom Ag","officer.position","14478","prokurist"
"3306","Deutsche Telekom Ag","officer.end_date","14479","2012-03-16"
"3307","Deutsche Telekom Ag","officer.name","14483","Martin Böhne"
"3308","Deutsche Telekom Ag","officer.position","14484","prokurist"
"3309","Deutsche Telekom Ag","officer.end_date","14485","2011-12-09"
"3310","Deutsche Telekom Ag","officer.name","14489","Francis A Deprez"
"3311","Deutsche Telekom Ag","officer.position","14490","prokurist"
"3312","Deutsche Telekom Ag","officer.end_date","14491","2011-09-21"
"3313","Deutsche Telekom Ag","officer.name","14495","Helmut Becker"
"3314","Deutsche Telekom Ag","officer.position","14496","prokurist"
"3315","Deutsche Telekom Ag","officer.end_date","14497","2011-06-08"
"3316","Deutsche Telekom Ag","officer.name","14501","Helmut Angst"
"3317","Deutsche Telekom Ag","officer.position","14502","prokurist"
"3318","Deutsche Telekom Ag","officer.end_date","14503","2011-03-16"
"3319","Deutsche Telekom Ag","officer.name","14507","Harald Eisenächer"
"3320","Deutsche Telekom Ag","officer.position","14508","prokurist"
"3321","Deutsche Telekom Ag","officer.end_date","14509","2010-12-08"
"3322","Deutsche Telekom Ag","officer.name","14513","Claus Alkämper"
"3323","Deutsche Telekom Ag","officer.position","14514","prokurist"
"3324","Deutsche Telekom Ag","officer.end_date","14515","2008-03-18"
"3325","Deutsche Telekom Ag","officer.name","14519","Wolfgang Lieser"
"3326","Deutsche Telekom Ag","officer.position","14520","prokurist"
"3327","Deutsche Telekom Ag","officer.end_date","14521","2010-06-07"
"3328","Deutsche Telekom Ag","officer.name","14525","Thomas Bause"
"3329","Deutsche Telekom Ag","officer.position","14526","prokurist"
"3330","Deutsche Telekom Ag","officer.end_date","14527","2010-02-23"
"3331","Deutsche Telekom Ag","officer.name","14531","Thorsten Doctor Bonne"
"3332","Deutsche Telekom Ag","officer.position","14532","prokurist"
"3333","Deutsche Telekom Ag","officer.end_date","14533","2009-12-09"
"3334","Deutsche Telekom Ag","officer.name","14537","Roland Doctor Folz"
"3335","Deutsche Telekom Ag","officer.position","14538","prokurist"
"3336","Deutsche Telekom Ag","officer.end_date","14539","2009-08-03"
"3337","Deutsche Telekom Ag","officer.name","14543","Volker Altmeier"
"3338","Deutsche Telekom Ag","officer.position","14544","prokurist"
"3339","Deutsche Telekom Ag","officer.end_date","14545","2009-03-30"
"3340","Deutsche Telekom Ag","officer.name","14549","Manfred Doctor Balz"
"3341","Deutsche Telekom Ag","officer.position","14550","prokurist"
"3342","Deutsche Telekom Ag","officer.end_date","14551","2008-12-16"
"3343","Deutsche Telekom Ag","officer.name","14555","Marcus Benner"
"3344","Deutsche Telekom Ag","officer.position","14556","prokurist"
"3345","Deutsche Telekom Ag","officer.end_date","14557","2008-08-25"
"3346","Deutsche Telekom Ag","officer.name","14561","Peter Angelo Bettin"
"3347","Deutsche Telekom Ag","officer.position","14562","prokurist"
"3348","Deutsche Telekom Ag","officer.end_date","14563","2008-06-16"
"3349","Deutsche Telekom Ag","officer.name","14567","Michael Becker"
"3350","Deutsche Telekom Ag","officer.position","14568","prokurist"
"3351","Deutsche Telekom Ag","officer.end_date","14569","2007-12-12"
"3352","Deutsche Telekom Ag","officer.name","14573","Martin Bouchard"
"3353","Deutsche Telekom Ag","officer.position","14574","prokurist"
"3354","Deutsche Telekom Ag","officer.end_date","14575","2007-08-15"
"3355","Deutsche Telekom Ag","officer.name","14579","Marion Braun"
"3356","Deutsche Telekom Ag","officer.position","14580","prokurist"
"3357","Deutsche Telekom Ag","officer.end_date","14581","2007-06-13"
"3358","Deutsche Telekom Ag","officer.name","14585","Dieter Barz"
"3359","Deutsche Telekom Ag","officer.position","14586","prokurist"
"3360","Deutsche Telekom Ag","officer.end_date","14587","2007-03-27"
"3361","Deutsche Telekom Ag","officer.name","14591","Manfred Bader"
"3362","Deutsche Telekom Ag","officer.position","14592","prokurist"
"3363","Deutsche Telekom Ag","officer.end_date","14593","2006-11-14"
"3364","Deutsche Telekom Ag","officer.name","14597","Michael Doctor Bäßler"
"3365","Deutsche Telekom Ag","officer.position","14598","prokurist"
"3366","Deutsche Telekom Ag","officer.end_date","14599","2006-06-12"
"3367","Deutsche Telekom Ag","officer.name","14603","Werner Adloff"
"3368","Deutsche Telekom Ag","officer.position","14604","prokurist"
"3369","Deutsche Telekom Ag","officer.end_date","14605","2006-04-13"
"3370","Deutsche Telekom Ag","officer.name","14609","Manfred Adam"
"3371","Deutsche Telekom Ag","officer.position","14610","prokurist"
"3372","Deutsche Telekom Ag","officer.end_date","14611","2005-10-18"
"3373","Deutsche Telekom Ag","officer.name","14615","Hans Jesse"
"3374","Deutsche Telekom Ag","officer.position","14616","prokurist"
"3375","Deutsche Telekom Ag","officer.end_date","14617","2005-03-01"
"3376","Deutsche Telekom Ag","officer.name","14621","Ulrike Born"
"3377","Deutsche Telekom Ag","officer.position","14622","prokurist"
"3378","Deutsche Telekom Ag","officer.end_date","14623","2018-10-01"
"3379","Deutsche Telekom Ag","officer.name","14627","Thorsten Langheim"
"3380","Deutsche Telekom Ag","officer.position","14628","prokurist"
"3381","Deutsche Telekom Ag","officer.end_date","14629","2019-01-21"
"3382","Capgemini","City1","1","11 RUE DE TILSITT, PARIS 17, PARIS, 75017"
"3383","Capgemini","City2","2","11 RUE DE TILSITT"
"3384","Capgemini","Country1","3","FRANCE"
"3385","Capgemini","Inactive","4","FALSE"
"3386","Capgemini","IncorpDate","5","1984-09-19"
"3387","Capgemini","LastUpdate","6","2020-08-08T10:14:49+00:00"
"3388","Capgemini","LegalJur","7","fr"
"3389","Capgemini","Location1","8","PARIS 17"
"3390","Capgemini","Location2","9","PARIS"
"3391","Capgemini","Name","10","CAPGEMINI"
"3392","Capgemini","OpenCorpNum","11","330703844"
"3393","Capgemini","OpenCorpURL","12","https://opencorporates.com/companies/fr/330703844"
"3394","Capgemini","Postal1","13","75017"
"3395","Capgemini","Predecessor1","14",NA
"3396","Capgemini","RegURL","15",NA
"3397","Capgemini","Status","16","Actif"
"3398","Capgemini","Type1","17","Société européenne"
